Journey_ID,Date,Time,Hour,Day_Name,Month,Month_Number,Season,ISO_Week,Origin_Area,Destination_Area,Origin_Station,Destination_Station,Route_ID,Transport_Mode,Passenger_Count,Delay_Minutes,Scheduled_Trips,Completed_Trips,Service_Frequency_Min,Distance_Km,Average_Speed_Kmh,Capacity,Occupancy_Rate,Service_Reliability_Pct,Satisfaction_Score,CO2_Baseline_Car_kg,CO2_Actual_kg,CO2_Reduction_kg,On_Time_Status,Peak_Period,Weather,Incident_Type,Accessibility_Score
J005755,2025-06-03,16:50,16,Tuesday,June,6,Summer,23,West,East,Airport,Lakeview,T3,Tram,201,4.2,6,6,10,6.5,31.9,230,0.8739,92.44,4.6,223.41,45.73,177.68,On Time,Peak,Clear,,94
J005756,2025-02-07,09:10,9,Friday,February,2,Winter,6,Central,South,Central Square,Industrial South,B03,Bus,79,9.6,7,7,9,21.0,18.3,81,0.9753,82.72,3.5,283.69,141.02,142.67,Delayed,Peak,Snow,,85
J005757,2025-03-27,18:30,18,Thursday,March,3,Spring,13,South,East,Stadium,Lakeview,T3,Tram,198,5.0,7,7,9,16.0,31.3,243,0.8148,91.0,4.6,541.73,110.88,430.85,On Time,Peak,Rain,,88
J005758,2025-12-26,10:45,10,Friday,December,12,Winter,52,West,South,Hilltop,Industrial South,M4,Metro,456,0.4,12,12,5,17.0,40.9,768,0.5938,99.28,4.7,1325.59,217.06,1108.54,On Time,Interpeak,Cloudy,,87
J005759,2025-01-21,11:40,11,Tuesday,January,1,Winter,4,Central,West,Central Square,West End,B05,Bus,49,2.5,4,4,17,8.8,28.0,62,0.7903,95.5,4.8,73.74,36.65,37.08,On Time,Interpeak,Rain,,86
J005760,2025-09-25,17:55,17,Thursday,September,9,Autumn,39,Central,West,Museum District,Airport,B03,Bus,78,3.6,5,5,13,8.3,27.5,80,0.975,93.52,4.2,110.71,55.03,55.68,On Time,Peak,Rain,,78
J005761,2025-12-25,10:50,10,Thursday,December,12,Winter,52,South,North,Greenfield,Riverside North,T1,Tram,166,2.8,4,4,14,13.1,27.3,171,0.9708,94.96,4.6,371.86,76.11,295.75,On Time,Interpeak,Clear,,97
J005762,2025-09-09,13:00,13,Tuesday,September,9,Autumn,37,South,North,South Market,Riverside North,B05,Bus,48,3.7,4,4,17,18.5,24.8,63,0.7619,93.34,4.3,151.85,75.48,76.37,On Time,Interpeak,Clear,,81
J005763,2025-11-11,08:45,8,Tuesday,November,11,Autumn,46,North,East,Tech Campus,Harbour East,R3,Commuter Rail,436,3.4,2,2,25,35.0,63.2,646,0.6749,93.88,4.3,2609.46,488.32,2121.14,On Time,Peak,Cloudy,,91
J005764,2025-02-20,13:10,13,Thursday,February,2,Winter,8,Central,North,City Hall,Tech Campus,M1,Metro,474,16.5,9,9,7,25.0,35.3,860,0.5512,70.3,3.5,2026.35,331.8,1694.55,Delayed,Interpeak,Heavy Rain,Vehicle Issue,93
J005765,2025-11-15,23:05,23,Saturday,November,11,Autumn,46,North,South,North Park,Stadium,M3,Metro,188,1.1,10,10,6,29.4,38.7,878,0.2141,98.02,4.3,945.15,154.76,790.39,On Time,Off-Peak,Clear,,86
J005766,2025-08-10,11:50,11,Sunday,August,8,Summer,32,South,Central,Industrial South,Central Square,M3,Metro,259,6.4,12,12,5,20.3,35.6,634,0.4085,88.48,4.4,899.07,147.22,751.85,Delayed,Interpeak,Clear,,90
J005767,2025-11-09,17:45,17,Sunday,November,11,Autumn,45,West,East,Hilltop,Innovation Hub,M1,Metro,500,5.9,7,7,9,20.1,35.4,644,0.7764,89.38,4.5,1718.55,281.4,1437.15,Delayed,Peak,Cloudy,,91
J005768,2025-07-21,14:55,14,Monday,July,7,Summer,30,West,North,Expo Centre,Riverside North,C2,Bike Share,18,0.0,30,30,2,6.4,16.6,32,0.5625,100.0,4.8,19.7,0.0,19.7,On Time,Interpeak,Rain,,52
J005769,2025-06-15,21:20,21,Sunday,June,6,Summer,24,North,South,University,South Market,M3,Metro,206,2.0,8,8,8,19.7,33.3,520,0.3962,96.4,4.7,693.95,113.63,580.32,On Time,Off-Peak,Clear,,87
J005770,2025-01-16,07:05,7,Thursday,January,1,Winter,3,Central,North,City Hall,North Park,M2,Metro,436,6.2,9,9,7,14.3,41.3,553,0.7884,88.84,4.5,1066.15,174.57,891.58,Delayed,Peak,Cloudy,,88
J005771,2025-01-27,20:45,20,Monday,January,1,Winter,5,East,North,Innovation Hub,North Park,B02,Bus,57,5.6,6,6,10,22.4,26.0,71,0.8028,89.92,4.4,218.33,108.53,109.8,Delayed,Off-Peak,Clear,,80
J005772,2025-03-27,07:30,7,Thursday,March,3,Spring,13,South,East,Industrial South,East Gate,S2,Shared Shuttle,12,5.5,3,2,19,9.1,30.8,10,1.2,83.1,3.7,18.67,5.71,12.97,Delayed,Peak,Clear,,79
J005773,2025-02-20,09:30,9,Thursday,February,2,Winter,8,Central,South,Museum District,Industrial South,R1,Commuter Rail,451,5.0,3,3,19,22.0,45.5,523,0.8623,91.0,4.4,1696.66,317.5,1379.16,On Time,Peak,Cloudy,,82
J005774,2025-04-07,18:05,18,Monday,April,4,Spring,15,North,Central,North Park,Central Square,B02,Bus,83,5.2,4,4,15,6.8,24.5,68,1.2206,90.64,3.9,96.51,47.97,48.54,Delayed,Peak,Heavy Rain,,87
J005775,2025-09-11,17:00,17,Thursday,September,9,Autumn,37,West,North,Airport,Riverside North,M4,Metro,499,32.0,20,20,3,25.6,34.9,762,0.6549,42.4,2.0,2184.42,357.68,1826.74,Delayed,Peak,Snow,Vehicle Issue,93
J005776,2025-07-04,11:30,11,Friday,July,7,Summer,27,West,Central,West End,Central Square,R3,Commuter Rail,180,3.4,2,2,25,30.6,68.1,800,0.225,93.88,4.6,941.87,176.26,765.61,On Time,Interpeak,Cloudy,,91
J005777,2025-03-01,20:55,20,Saturday,March,3,Spring,9,Central,East,Central Square,Lakeview,S3,Shared Shuttle,5,4.2,5,5,13,6.6,37.7,16,0.3125,92.44,4.4,5.64,2.27,3.37,On Time,Off-Peak,Clear,,80
J005778,2025-02-14,12:45,12,Friday,February,2,Winter,7,North,West,Tech Campus,Expo Centre,T2,Tram,159,3.2,5,5,13,10.8,31.3,185,0.8595,94.24,4.3,293.64,60.1,233.54,On Time,Interpeak,Cloudy,,92
J005779,2025-10-21,11:50,11,Tuesday,October,10,Autumn,43,Central,North,City Hall,Tech Campus,B03,Bus,69,8.7,4,4,17,15.0,28.0,76,0.9079,84.34,4.2,176.99,87.98,89.01,Delayed,Interpeak,Snow,,83
J005780,2025-01-27,09:15,9,Monday,January,1,Winter,5,West,North,Airport,Tech Campus,M4,Metro,469,5.1,12,12,5,17.2,44.0,622,0.754,90.82,4.2,1379.42,225.87,1153.55,Delayed,Peak,Heatwave,,86
J005781,2025-02-07,12:20,12,Friday,February,2,Winter,6,South,West,South Market,Airport,M1,Metro,476,0.0,8,8,8,10.5,32.7,707,0.6733,100.0,4.5,854.66,139.94,714.71,On Time,Interpeak,Rain,,86
J005782,2025-10-25,08:10,8,Saturday,October,10,Autumn,43,Central,North,City Hall,Riverside North,M2,Metro,413,2.6,9,9,7,24.6,33.9,503,0.8211,95.32,4.8,1737.33,284.47,1452.85,On Time,Peak,Clear,,82
J005783,2025-01-18,14:20,14,Saturday,January,1,Winter,3,North,West,University,Airport,B05,Bus,59,3.6,9,9,7,7.3,19.5,63,0.9365,93.52,4.3,73.65,36.61,37.04,On Time,Interpeak,Clear,,83
J005784,2025-12-05,17:30,17,Friday,December,12,Winter,49,South,Central,Industrial South,Museum District,M3,Metro,516,5.8,15,15,4,14.3,44.4,658,0.7842,89.56,4.5,1261.77,206.61,1055.17,Delayed,Peak,Cloudy,,85
J005785,2025-05-30,09:05,9,Friday,May,5,Spring,22,South,West,South Market,Hilltop,M3,Metro,388,4.3,9,9,7,29.9,38.0,515,0.7534,92.26,4.2,1983.81,324.83,1658.97,On Time,Peak,Rain,,85
J005786,2025-08-14,08:50,8,Thursday,August,8,Summer,33,West,Central,Hilltop,Central Square,B01,Bus,104,6.3,5,5,11,17.4,25.7,85,1.2235,88.66,3.8,309.44,153.82,155.63,Delayed,Peak,Cloudy,,80
J005787,2025-03-09,18:20,18,Sunday,March,3,Spring,10,North,Central,Riverside North,Old Town,M1,Metro,556,2.4,10,10,6,22.8,39.8,794,0.7003,95.68,4.8,2167.73,354.95,1812.78,On Time,Peak,Clear,,93
J005788,2025-03-11,19:20,19,Tuesday,March,3,Spring,11,South,North,Industrial South,University,M2,Metro,646,23.5,10,10,6,25.5,26.6,794,0.8136,57.7,3.0,2816.88,461.24,2355.64,Delayed,Peak,Snow,Staff Shortage,91
J005789,2025-08-06,16:20,16,Wednesday,August,8,Summer,32,Central,West,Old Town,West End,M2,Metro,377,1.3,15,15,4,19.1,40.3,640,0.5891,97.66,4.6,1231.32,201.62,1029.7,On Time,Peak,Rain,,86
J005790,2025-10-13,06:30,6,Monday,October,10,Autumn,42,West,South,Hilltop,Greenfield,B05,Bus,74,6.9,6,6,10,21.5,27.7,79,0.9367,87.58,3.8,272.06,135.24,136.83,Delayed,Off-Peak,Rain,,76
J005791,2025-11-23,10:10,10,Sunday,November,11,Autumn,47,South,East,South Market,East Gate,C2,Bike Share,32,0.0,20,20,3,4.2,11.8,33,0.9697,100.0,4.9,22.98,0.0,22.98,On Time,Interpeak,Cloudy,,56
J005792,2025-10-12,21:30,21,Sunday,October,10,Autumn,41,South,East,South Market,Harbour East,B03,Bus,73,0.1,4,4,17,7.6,18.3,73,1.0,99.82,4.9,94.87,47.16,47.71,On Time,Off-Peak,Heatwave,,79
J005793,2025-01-10,16:20,16,Friday,January,1,Winter,2,North,South,Riverside North,South Market,M3,Metro,449,3.9,8,8,8,16.7,38.0,593,0.7572,92.98,4.4,1282.21,209.95,1072.26,On Time,Peak,Rain,,83
J005794,2025-01-26,17:15,17,Sunday,January,1,Winter,4,East,West,Lakeview,West End,T3,Tram,231,3.2,4,4,15,16.3,25.1,227,1.0176,94.24,4.3,643.87,131.79,512.08,On Time,Peak,Clear,,95
J005795,2025-06-10,09:15,9,Tuesday,June,6,Summer,24,Central,West,Old Town,Expo Centre,B06,Bus,71,22.1,9,9,7,20.3,18.1,69,1.029,60.22,2.9,246.46,122.51,123.95,Delayed,Peak,Heavy Rain,Traffic,88
J005796,2025-08-01,15:10,15,Friday,August,8,Summer,31,North,West,Tech Campus,Airport,M2,Metro,431,2.4,8,8,8,9.0,37.7,794,0.5428,95.68,4.8,663.31,108.61,554.7,On Time,Interpeak,Rain,,91
J005797,2025-05-10,12:50,12,Saturday,May,5,Spring,19,North,East,North Park,Innovation Hub,B03,Bus,59,5.7,7,7,9,15.0,29.5,67,0.8806,89.74,3.9,151.34,75.23,76.11,Delayed,Interpeak,Clear,,79
J005798,2025-12-23,13:45,13,Tuesday,December,12,Winter,52,East,North,Harbour East,Tech Campus,T2,Tram,160,0.0,6,6,10,12.3,26.7,220,0.7273,100.0,4.5,336.53,68.88,267.65,On Time,Interpeak,Cloudy,,97
J005799,2025-12-16,09:05,9,Tuesday,December,12,Winter,51,North,Central,North Park,Museum District,M1,Metro,472,5.4,20,20,3,10.1,42.0,534,0.8839,90.28,4.1,815.19,133.48,681.71,Delayed,Peak,Cloudy,,91
J005800,2025-06-29,17:15,17,Sunday,June,6,Summer,26,West,East,West End,East Gate,R1,Commuter Rail,327,4.2,2,2,29,19.1,69.3,800,0.4088,92.44,4.2,1068.01,199.86,868.15,On Time,Peak,Clear,,86
J005801,2025-07-29,13:55,13,Tuesday,July,7,Summer,31,East,North,Innovation Hub,University,R1,Commuter Rail,372,7.5,3,3,19,19.7,57.7,557,0.6679,86.5,4.0,1253.16,234.51,1018.65,Delayed,Interpeak,Cloudy,,82
J005802,2025-11-03,11:05,11,Monday,November,11,Autumn,45,East,Central,East Gate,Old Town,M4,Metro,533,2.8,7,7,9,13.4,33.8,886,0.6016,94.96,4.4,1221.32,199.98,1021.33,On Time,Interpeak,Heatwave,,92
J005803,2025-03-12,11:20,11,Wednesday,March,3,Spring,11,North,Central,Riverside North,City Hall,B05,Bus,51,1.2,4,4,15,17.0,26.2,55,0.9273,97.84,4.5,148.26,73.7,74.56,On Time,Interpeak,Rain,,76
J005804,2025-09-28,20:05,20,Sunday,September,9,Autumn,39,North,West,North Park,Hilltop,R3,Commuter Rail,166,0.7,2,2,26,53.1,67.2,572,0.2902,98.74,4.5,1507.3,282.07,1225.23,On Time,Off-Peak,Cloudy,,84
J005805,2025-04-24,17:15,17,Thursday,April,4,Spring,17,Central,East,City Hall,Harbour East,S1,Shared Shuttle,14,8.0,5,5,11,14.3,22.9,14,1.0,85.6,3.9,34.23,10.46,23.77,Delayed,Peak,Rain,,77
J005806,2025-01-14,11:30,11,Tuesday,January,1,Winter,3,South,North,Stadium,Tech Campus,B01,Bus,85,6.1,4,4,14,16.3,25.3,70,1.2143,89.02,4.1,236.92,117.77,119.15,Delayed,Interpeak,Rain,,82
J005807,2025-01-13,20:40,20,Monday,January,1,Winter,3,North,Central,University,Museum District,M4,Metro,427,15.9,10,10,6,27.1,32.5,834,0.512,71.38,3.5,1978.76,324.01,1654.75,Delayed,Off-Peak,Snow,Roadworks,88
J005808,2025-03-29,16:40,16,Saturday,March,3,Spring,13,East,West,Harbour East,Airport,B05,Bus,79,10.6,6,6,10,23.6,24.9,67,1.1791,80.92,3.4,318.81,158.47,160.34,Delayed,Peak,Clear,Traffic,86
J005809,2025-12-27,12:05,12,Saturday,December,12,Winter,52,North,West,North Park,Expo Centre,T2,Tram,133,8.1,9,9,7,11.9,21.7,255,0.5216,85.42,4.1,270.64,55.39,215.25,Delayed,Interpeak,Heavy Rain,,87
J005810,2025-10-26,22:20,22,Sunday,October,10,Autumn,43,East,West,Harbour East,Expo Centre,M3,Metro,197,0.0,6,6,10,28.9,35.5,828,0.2379,100.0,4.7,973.55,159.41,814.14,On Time,Off-Peak,Clear,,82
J005811,2025-12-20,14:50,14,Saturday,December,12,Winter,51,South,North,Stadium,North Park,B04,Bus,58,5.9,4,4,15,12.0,26.6,65,0.8923,89.38,3.9,119.02,59.16,59.86,Delayed,Interpeak,Clear,,81
J005812,2025-04-15,15:15,15,Tuesday,April,4,Spring,16,Central,East,Old Town,East Gate,C1,Bike Share,21,3.7,30,30,2,2.9,15.8,24,0.875,93.34,4.6,10.41,0.0,10.41,On Time,Interpeak,Cloudy,,63
J005813,2025-04-21,09:55,9,Monday,April,4,Spring,17,South,East,South Market,East Gate,M2,Metro,557,0.1,12,12,5,22.9,36.7,581,0.9587,99.82,4.7,2181.16,357.15,1824.01,On Time,Peak,Heavy Rain,,84
J005814,2025-07-17,19:55,19,Thursday,July,7,Summer,29,East,South,Lakeview,Industrial South,S3,Shared Shuttle,13,4.1,3,3,18,9.9,34.2,11,1.1818,92.62,4.2,22.01,6.72,15.28,On Time,Peak,Clear,,72
J005815,2025-09-27,06:00,6,Saturday,September,9,Autumn,39,South,East,South Market,East Gate,B01,Bus,53,1.5,5,5,11,6.4,29.3,82,0.6463,97.3,4.8,58.0,28.83,29.17,On Time,Off-Peak,Cloudy,,76
J005816,2025-01-17,09:55,9,Friday,January,1,Winter,3,West,South,West End,Industrial South,T1,Tram,180,28.9,4,4,15,16.2,22.7,158,1.1392,47.98,2.0,498.64,102.06,396.58,Delayed,Peak,Cloudy,Signal Failure,92
J005817,2025-10-06,08:10,8,Monday,October,10,Autumn,41,South,Central,Stadium,Old Town,R3,Commuter Rail,410,7.3,3,3,19,35.9,59.5,688,0.5959,86.86,4.0,2516.95,471.01,2045.94,Delayed,Peak,Clear,,86
J005818,2025-04-24,23:40,23,Thursday,April,4,Spring,17,South,East,South Market,Harbour East,M4,Metro,301,5.9,6,6,10,23.5,46.3,884,0.3405,89.38,4.2,1209.57,198.06,1011.51,Delayed,Off-Peak,Cloudy,,88
J005819,2025-10-16,16:20,16,Thursday,October,10,Autumn,42,West,North,Airport,Tech Campus,T1,Tram,184,33.1,6,6,10,10.4,19.3,222,0.8288,40.42,2.2,327.23,66.98,260.25,Delayed,Peak,Cloudy,Vehicle Issue,97
J005820,2025-03-12,15:00,15,Wednesday,March,3,Spring,11,East,North,Lakeview,University,S1,Shared Shuttle,10,6.7,3,3,20,5.7,22.7,12,0.8333,87.94,4.0,9.75,2.98,6.77,Delayed,Interpeak,Cloudy,,79
J005821,2025-12-27,07:40,7,Saturday,December,12,Winter,52,South,West,Stadium,West End,M2,Metro,482,0.0,9,9,7,22.0,38.3,503,0.9583,100.0,4.6,1813.28,296.91,1516.37,On Time,Peak,Clear,,91
J005822,2025-11-23,21:00,21,Sunday,November,11,Autumn,47,North,East,Riverside North,East Gate,T2,Tram,113,6.3,5,5,13,17.6,22.6,208,0.5433,88.66,4.4,340.08,69.61,270.48,Delayed,Off-Peak,Snow,,89
J005823,2025-03-22,09:05,9,Saturday,March,3,Spring,12,West,North,Expo Centre,University,M2,Metro,523,3.9,8,8,8,19.1,39.4,778,0.6722,92.98,4.3,1708.17,279.7,1428.47,On Time,Peak,Clear,,93
J005824,2025-09-25,21:55,21,Thursday,September,9,Autumn,39,South,East,Industrial South,Lakeview,T3,Tram,94,16.9,4,4,14,14.0,17.0,217,0.4332,69.58,2.8,225.04,46.06,178.98,Delayed,Off-Peak,Rain,Traffic,97
J005825,2025-02-14,13:10,13,Friday,February,2,Winter,7,Central,South,Museum District,Stadium,B01,Bus,63,26.2,4,4,17,11.3,23.5,63,1.0,52.84,2.7,121.73,60.51,61.22,Delayed,Interpeak,Heavy Rain,Staff Shortage,84
J005826,2025-10-07,09:10,9,Tuesday,October,10,Autumn,41,North,Central,Tech Campus,Museum District,M3,Metro,726,3.5,8,8,8,23.2,47.3,878,0.8269,93.7,4.4,2880.19,471.61,2408.58,On Time,Peak,Cloudy,,87
J005827,2025-02-24,19:15,19,Monday,February,2,Winter,9,North,South,Riverside North,Greenfield,M1,Metro,411,3.7,15,15,4,23.0,36.4,845,0.4864,93.34,4.7,1616.46,264.68,1351.78,On Time,Peak,Clear,,83
J005828,2025-03-27,19:15,19,Thursday,March,3,Spring,13,West,South,Airport,Industrial South,R3,Commuter Rail,400,7.6,2,2,28,34.1,53.5,602,0.6645,86.32,4.1,2332.44,436.48,1895.96,Delayed,Peak,Cloudy,,92
J005829,2025-04-01,08:45,8,Tuesday,April,4,Spring,14,North,West,Tech Campus,Hilltop,B01,Bus,80,9.5,6,6,10,14.2,22.2,70,1.1429,82.9,3.7,194.26,96.56,97.7,Delayed,Peak,Cloudy,,79
J005830,2025-08-01,16:10,16,Friday,August,8,Summer,31,West,Central,Airport,City Hall,R2,Commuter Rail,628,6.6,2,2,29,26.5,55.8,706,0.8895,88.12,4.0,2845.78,532.54,2313.24,Delayed,Peak,Cloudy,,92
J005831,2025-01-17,09:20,9,Friday,January,1,Winter,3,South,East,South Market,Lakeview,B02,Bus,66,15.9,9,9,7,10.6,19.1,67,0.9851,71.38,3.3,119.63,59.47,60.17,Delayed,Peak,Rain,Staff Shortage,77
J005832,2025-08-09,16:45,16,Saturday,August,8,Summer,32,West,North,West End,North Park,B05,Bus,56,35.9,4,4,16,9.9,20.8,72,0.7778,40.0,2.1,94.8,47.12,47.68,Delayed,Peak,Cloudy,Weather Disruption,87
J005833,2025-02-07,07:05,7,Friday,February,2,Winter,6,East,West,Innovation Hub,West End,M4,Metro,569,4.8,7,7,9,15.3,42.3,515,1.1049,91.36,4.1,1488.67,243.76,1244.92,On Time,Peak,Rain,,84
J005834,2025-06-30,15:05,15,Monday,June,6,Summer,27,Central,North,City Hall,University,R3,Commuter Rail,308,1.9,3,3,22,33.7,46.4,731,0.4213,96.58,4.5,1774.91,332.15,1442.76,On Time,Interpeak,Clear,,92
J005835,2025-12-11,15:45,15,Thursday,December,12,Winter,50,West,North,Airport,University,M2,Metro,219,0.7,7,7,9,30.3,32.6,643,0.3406,98.74,4.6,1134.7,185.8,948.91,On Time,Interpeak,Clear,,92
J005836,2025-09-29,16:55,16,Monday,September,9,Autumn,40,Central,North,Central Square,North Park,B02,Bus,63,4.9,4,4,17,9.3,19.2,74,0.8514,91.18,4.4,100.19,49.8,50.39,On Time,Peak,Cloudy,,79
J005837,2025-06-30,14:05,14,Monday,June,6,Summer,27,East,West,Innovation Hub,Airport,M1,Metro,364,4.1,12,12,5,21.9,38.0,777,0.4685,92.62,4.5,1363.14,223.2,1139.94,On Time,Interpeak,Clear,,88
J005838,2025-10-26,14:40,14,Sunday,October,10,Autumn,43,South,East,Greenfield,East Gate,B03,Bus,84,7.9,6,6,10,21.9,25.7,84,1.0,85.78,4.2,314.57,156.37,158.21,Delayed,Interpeak,Cloudy,,81
J005839,2025-09-24,14:45,14,Wednesday,September,9,Autumn,39,North,Central,Tech Campus,Central Square,B03,Bus,56,6.4,3,3,18,7.2,25.7,58,0.9655,88.48,3.8,68.95,34.27,34.68,Delayed,Interpeak,Clear,,88
J005840,2025-02-25,06:45,6,Tuesday,February,2,Winter,9,North,West,North Park,Airport,B02,Bus,52,3.0,7,7,9,14.7,25.8,67,0.7761,94.6,4.5,130.71,64.97,65.74,On Time,Off-Peak,Clear,,78
J005841,2025-06-12,12:20,12,Thursday,June,6,Summer,24,West,Central,West End,Museum District,B06,Bus,75,3.5,4,4,14,10.3,25.2,75,1.0,93.7,4.0,132.1,65.66,66.43,On Time,Interpeak,Clear,,81
J005842,2025-11-09,11:55,11,Sunday,November,11,Autumn,45,North,West,Riverside North,West End,B06,Bus,55,4.8,3,3,18,8.1,22.0,70,0.7857,91.36,4.3,76.18,37.87,38.31,On Time,Interpeak,Heatwave,,83
J005843,2025-01-14,19:05,19,Tuesday,January,1,Winter,3,Central,North,Museum District,Riverside North,R3,Commuter Rail,433,7.9,2,2,27,48.9,60.5,585,0.7402,85.78,4.4,3620.7,677.56,2943.14,Delayed,Peak,Clear,,82
J005844,2025-11-08,08:15,8,Saturday,November,11,Autumn,45,East,Central,Harbour East,Old Town,R3,Commuter Rail,241,6.5,2,2,28,50.2,46.2,590,0.4085,88.3,4.2,2068.79,387.14,1681.65,Delayed,Peak,Clear,,89
J005845,2025-10-13,09:45,9,Monday,October,10,Autumn,42,North,East,North Park,Innovation Hub,T3,Tram,192,0.0,9,9,7,8.8,23.5,254,0.7559,100.0,4.8,288.92,59.14,229.79,On Time,Peak,Clear,,89
J005846,2025-06-19,16:20,16,Thursday,June,6,Summer,25,West,Central,Hilltop,Museum District,M4,Metro,570,4.2,9,9,7,18.4,37.4,751,0.759,92.44,4.1,1793.45,293.66,1499.78,On Time,Peak,Rain,,91
J005847,2025-07-01,19:50,19,Tuesday,July,7,Summer,27,West,East,Expo Centre,East Gate,M3,Metro,452,3.6,7,7,9,15.0,37.5,596,0.7584,93.52,4.4,1159.38,189.84,969.54,On Time,Peak,Rain,,91
J005848,2025-09-17,12:20,12,Wednesday,September,9,Autumn,38,North,Central,Tech Campus,Central Square,T2,Tram,135,5.6,4,4,14,13.3,27.3,163,0.8282,89.92,4.2,307.03,62.84,244.19,Delayed,Interpeak,Clear,,91
J005849,2025-02-03,07:00,7,Monday,February,2,Winter,6,South,East,Greenfield,Harbour East,M1,Metro,521,2.2,7,7,9,23.8,37.5,643,0.8103,96.04,4.5,2120.37,347.19,1773.17,On Time,Peak,Rain,,85
J005850,2025-11-19,18:40,18,Wednesday,November,11,Autumn,47,East,South,East Gate,South Market,M4,Metro,756,13.9,10,10,6,30.0,30.8,809,0.9345,74.98,3.3,3878.28,635.04,3243.24,Delayed,Peak,Clear,Staff Shortage,84
J005851,2025-04-29,08:10,8,Tuesday,April,4,Spring,18,East,Central,Lakeview,Old Town,M4,Metro,651,4.1,10,10,6,16.4,35.0,794,0.8199,92.62,4.5,1825.66,298.94,1526.73,On Time,Peak,Rain,,84
J005852,2025-08-25,09:55,9,Monday,August,8,Summer,35,West,East,Hilltop,Innovation Hub,M2,Metro,415,2.4,8,8,8,9.6,46.4,801,0.5181,95.68,4.3,681.26,111.55,569.71,On Time,Peak,Cloudy,,94
J005853,2025-03-18,05:40,5,Tuesday,March,3,Spring,12,South,North,South Market,North Park,M3,Metro,286,3.4,9,9,7,9.9,44.3,875,0.3269,93.88,4.5,484.17,79.28,404.89,On Time,Off-Peak,Clear,,86
J005854,2025-08-22,08:15,8,Friday,August,8,Summer,34,South,East,Industrial South,Harbour East,M2,Metro,563,0.0,7,7,9,23.0,32.2,513,1.0975,100.0,4.6,2214.28,362.57,1851.71,On Time,Peak,Cloudy,,93
J005855,2025-05-26,08:05,8,Monday,May,5,Spring,22,Central,West,City Hall,Expo Centre,M3,Metro,518,4.4,15,15,4,31.7,33.3,788,0.6574,92.08,4.5,2807.92,459.78,2348.15,On Time,Peak,Clear,,82
J005856,2025-01-02,18:40,18,Thursday,January,1,Winter,1,South,West,Industrial South,Expo Centre,M1,Metro,489,2.5,10,10,6,29.4,47.0,811,0.603,95.5,4.5,2458.4,402.54,2055.85,On Time,Peak,Heavy Rain,,93
J005857,2025-07-11,12:50,12,Friday,July,7,Summer,28,Central,East,Central Square,Lakeview,M4,Metro,336,0.3,12,12,5,14.3,42.9,515,0.6524,99.46,4.6,821.62,134.53,687.09,On Time,Interpeak,Clear,,85
J005858,2025-05-28,12:20,12,Wednesday,May,5,Spring,22,South,East,South Market,Innovation Hub,M1,Metro,403,4.0,7,7,9,25.5,39.4,570,0.707,92.8,4.6,1757.28,287.74,1469.54,On Time,Interpeak,Cloudy,,90
J005859,2025-10-11,17:20,17,Saturday,October,10,Autumn,41,North,West,University,Expo Centre,T2,Tram,168,4.2,5,5,11,9.1,29.4,179,0.9385,92.44,4.5,261.42,53.51,207.92,On Time,Peak,Cloudy,,91
J005860,2025-08-19,05:45,5,Tuesday,August,8,Summer,34,West,Central,Expo Centre,City Hall,B06,Bus,56,3.7,4,4,17,10.9,22.8,83,0.6747,93.34,4.4,104.38,51.88,52.49,On Time,Off-Peak,Cloudy,,77
J005861,2025-10-04,09:00,9,Saturday,October,10,Autumn,40,South,Central,Industrial South,City Hall,T1,Tram,154,3.9,9,9,7,15.4,22.9,221,0.6968,92.98,4.7,405.54,83.01,322.54,On Time,Peak,Clear,,91
J005862,2025-01-06,15:05,15,Monday,January,1,Winter,2,South,Central,Greenfield,Old Town,C4,Bike Share,9,1.5,10,10,6,3.8,17.1,27,0.3333,97.3,4.6,5.85,0.0,5.85,On Time,Interpeak,Heavy Rain,,56
J005863,2025-02-26,05:10,5,Wednesday,February,2,Winter,9,South,Central,Greenfield,Museum District,B06,Bus,57,2.5,5,5,12,8.0,26.0,57,1.0,95.5,4.5,77.98,38.76,39.22,On Time,Off-Peak,Clear,,80
J005864,2025-09-05,13:40,13,Friday,September,9,Autumn,36,North,South,University,Industrial South,R2,Commuter Rail,308,8.6,5,5,13,19.6,61.1,562,0.548,84.52,4.0,1032.29,193.18,839.12,Delayed,Interpeak,Clear,,87
J005865,2025-04-16,11:10,11,Wednesday,April,4,Spring,16,Central,South,Old Town,Greenfield,T3,Tram,196,6.2,5,5,12,12.3,30.1,241,0.8133,88.84,4.0,412.25,84.38,327.87,Delayed,Interpeak,Cloudy,,85
J005866,2025-03-17,19:10,19,Monday,March,3,Spring,12,Central,East,Museum District,Lakeview,M4,Metro,628,3.8,12,12,5,25.1,34.8,831,0.7557,93.16,4.7,2695.44,441.36,2254.08,On Time,Peak,Rain,,82
J005867,2025-07-26,05:45,5,Saturday,July,7,Summer,30,South,West,Industrial South,Airport,B03,Bus,47,7.0,4,4,14,14.1,24.6,63,0.746,87.4,4.1,113.32,56.33,56.99,Delayed,Off-Peak,Rain,,86
